source_id,ra,dec,phot_g_mean_mag,g_rp,qf,F6,F8,F10,mem_prob,Class
604904469575228160,132.94795391307312,11.731805531952894,19.36579704284668,0.997314453125,1,0.0,0.0,0.0,0,0
604904469575229696,132.94148763353581,11.735921979596029,13.242063522338867,0.44594383239746094,1,1.0,0.9999825056640345,1.0,0,1
604904499639351936,132.9265717584037,11.74133838093693,17.182086944580078,0.6503105163574219,1,0.0,8.950679308016783e-05,0.0,0,0
604904533998990592,132.9322467692491,11.754114740587678,12.958710670471193,0.4362068176269531,1,1.0,0.9999825057011803,1.0,0,1
604904533999090432,132.92908413384123,11.743780792369002,18.670333862304688,0.6720561981201172,1,0.0,2.740814293788332e-05,0.0,0,0
604904533999093248,132.94264536761125,11.747702021740176,17.834970474243164,0.6015968322753906,1,0.0,8.950225778720459e-05,0.0,0,0
604904572654435456,132.9748911707857,11.724246443279824,15.93160915374756,0.6924676895141602,1,1.0,0.9999825060815746,1.0,0,1
604904607014167296,132.99604983131928,11.73547768140701,16.53835105895996,0.5592508316040039,1,0.0,0.005583954770947894,0.0,0,0
604904641373911296,132.9703186145397,11.735482420403102,15.430449485778807,0.6057977676391602,1,1.0,0.9999825060815746,1.0,0,1
604904641373912960,132.96264339018686,11.74128423823179,16.64638328552246,0.8745183944702148,1,1.0,0.9999825048758623,1.0,0,1
604904774517548544,132.99068736209992,11.76011480116719,20.677154541015625,1.1223011016845703,1,0.0,0.011123876420474691,0.005562102609361999,0,0
604904808882146688,132.99798924431906,11.765632010359173,20.07521247863769,1.0435829162597656,1,0.022222222222222223,0.005560015076064269,0.0,0,0
604904813172593408,132.99245657170178,11.768923359219706,19.926902770996094,0.6933631896972656,1,0.0,0.005584609357932811,0.0,0,0
604904813174193536,132.99916374730458,11.762114938255731,19.666460037231445,1.1694374084472656,1,0.9666666666666667,0.9721880938256365,0.9722039523371849,0,1
604904843236736256,132.95036027466801,11.746059183069216,18.69953727722168,0.8460292816162109,1,0.0,0.0,0.0,0,0
604904847532342272,132.95878233483742,11.75008277408756,13.630523681640625,0.4769716262817383,1,0.9944444444444445,0.9999825063961669,1.0,0,1
604904881892076032,132.96823803581904,11.764310233565205,17.943571090698242,0.9903926849365234,1,1.0,0.9998429306943547,1.0,0,1
604904950611554432,132.95912721713935,11.768575771671731,10.512736320495604,0.632105827331543,1,1.0,0.9999825063961669,1.0,0,1
604905015035445504,132.9818854193303,11.77862739582642,18.066192626953125,0.980520248413086,1,1.0,0.9894200057587784,0.988887764777592,0,1
604905019331023104,132.98638410615342,11.78182672677536,16.211509704589847,0.7967519760131836,1,0.9944444444444445,0.999982506383019,1.0,0,1
